# partB21_inference_revision.py; one row per quantity; git=a9d9ca4
group,label,set,field,source,quoted_at,n,mean,committed_mean,check,p_exact,committed_p,p_tol,pct_lo,pct_hi,inv_lo,inv_hi,t_lo,t_hi,width_ratio,zero_in_pct,zero_in_inv,zero_in_t,n_neg,grid_violations,note
pickle,PhiR_deconv ts_demean global-bins,trend_a_placebo_line,did,notes/review_results/inference_rows_deconv.pkl,,14,0.01932645899926674,np.float64(0.01932645899926674),ok,0.082763671875,0.082763671875,1e-09,np.float64(0.0015870274695487156),np.float64(0.03892467876621934),-0.0026050268259874302,0.04167194468719983,np.float64(-0.00275048776863265),np.float64(0.041403405767166127),np.float64(1.1858531529307899),no,yes,yes,4,0,
pickle,PhiR_deconv ts_demean global-bins,trend_b_shared_slope,did,notes/review_results/inference_rows_deconv.pkl,,14,0.017273541803991866,np.float64(0.017273541803991866),ok,0.1220703125,0.1220703125,1e-09,np.float64(-0.0019490378206322577),np.float64(0.03686483936735546),-0.005200825636314844,0.0402618062788076,np.float64(-0.0054386905841143675),np.float64(0.0399857741920981),np.float64(1.1712983914215198),yes,yes,yes,4,0,
pickle,autocorr_deconv ts_demean run-standardised bins,primary,did,notes/review_results/inference_rows_deconv.pkl,,14,-0.2691265516338151,np.float64(-0.2691265516338151),ok,0.0006103515625,0.0006103515625,1e-09,np.float64(-0.40649749188228723),np.float64(-0.15066897243886146),-0.4175174105411328,-0.13030528093625454,np.float64(-0.4165357564717572),np.float64(-0.12171734679587295),np.float64(1.1226744001401012),no,no,no,13,0,
pickle,autocorr_deconv ts_demean run-standardised bins,sensitivity,did,notes/review_results/inference_rows_deconv.pkl,,14,-0.2638296169636014,np.float64(-0.2638296169636014),ok,0.0006103515625,0.0006103515625,1e-09,np.float64(-0.4046666887850243),np.float64(-0.14522840083004937),-0.4113694228866815,-0.12635710959442287,np.float64(-0.4099000099290485),np.float64(-0.11775922399815428),np.float64(1.0985745995275842),no,no,no,13,0,
pickle,autocorr_deconv ts_demean run-standardised bins,early,did,notes/review_results/inference_rows_deconv.pkl,,14,-0.2948116994100035,np.float64(-0.2948116994100035),ok,0.0013427734375,0.0013427734375,1e-09,np.float64(-0.42065364354798696),np.float64(-0.1752146857984726),-0.4382555399976156,-0.1537568112344975,np.float64(-0.4377614916430731),np.float64(-0.15186190717693393),np.float64(1.1591425068446821),no,no,no,11,0,
pickle,autocorr_deconv ts_demean run-standardised bins,late,did,notes/review_results/inference_rows_deconv.pkl,,14,-0.24857843341286448,np.float64(-0.24857843341286448),ok,0.003662109375,0.003662109375,1e-09,np.float64(-0.4110159926273229),np.float64(-0.10665788458596784),-0.42212905827491837,-0.08501018208785167,np.float64(-0.4206020593182793),np.float64(-0.07655480750744967),np.float64(1.1076388874820453),no,no,no,11,0,
pickle,autocorr_deconv ts_demean run-standardised bins,trend_a_placebo_line,did,notes/review_results/inference_rows_deconv.pkl,,14,-0.3287137829294474,np.float64(-0.3287137829294474),ok,0.000244140625,0.000244140625,1e-09,np.float64(-0.45994402778805993),np.float64(-0.214620406597499),-0.4710398434949573,-0.19655205250968438,np.float64(-0.46945310403089224),np.float64(-0.18797446182800262),np.float64(1.1188803982803517),no,no,no,13,0,
pickle,autocorr_deconv ts_demean run-standardised bins,trend_b_shared_slope,did,notes/review_results/inference_rows_deconv.pkl,,14,-0.35356339570568485,np.float64(-0.35356339570568485),ok,0.0001220703125,0.0001220703125,1e-09,np.float64(-0.4837679585264913),np.float64(-0.24058478142638776),-0.49444328631378043,-0.21739360263094937,np.float64(-0.49218334452929596),np.float64(-0.21494344688207373),np.float64(1.1392633610045597),no,no,no,14,0,
pickle,diag observed sts ts_gsr W60,primary,did,notes/review_results/inference_rows_diag.pkl,draft_v2.md:156;draft_v2.md:91,14,-0.0808662093218236,np.float64(-0.0808662093218236),ok,0.0037841796875,0.0037841796875,1e-09,np.float64(-0.12610778692603336),np.float64(-0.03769262554388038),-0.13174307947448008,-0.03101903689732711,np.float64(-0.13206654868230172),np.float64(-0.029665869961345487),np.float64(1.1392168605766364),no,no,no,13,0,
pickle,diag observed sts ts_gsr W60,sensitivity,did,notes/review_results/inference_rows_diag.pkl,supplementary.md:13,14,-0.0733438225215399,np.float64(-0.0733438225215399),ok,0.0069580078125,0.0069580078125,1e-09,np.float64(-0.11803364761841939),np.float64(-0.029139727749249954),-0.12380905916771559,-0.023807432548926175,np.float64(-0.12395798667313618),np.float64(-0.022729658369943624),np.float64(1.124954628685155),no,no,no,12,0,
pickle,diag observed sts ts_gsr W60,early,did,notes/review_results/inference_rows_diag.pkl,,14,-0.10285440900837559,np.float64(-0.10285440900837559),ok,0.0008544921875,0.0008544921875,1e-09,np.float64(-0.14640131894591685),np.float64(-0.060094534994297504),-0.1535360547090197,-0.05225092274757706,np.float64(-0.153310127422332),np.float64(-0.052398690594419185),np.float64(1.1735477482073677),no,no,no,13,0,
pickle,diag observed sts ts_gsr W60,late,did,notes/review_results/inference_rows_diag.pkl,,14,-0.06327564957258207,np.float64(-0.06327564957258207),ok,0.03369140625,0.03369140625,1e-09,np.float64(-0.1147173403437978),np.float64(-0.011793562479327488),-0.12208249278506794,-0.005348524610946993,np.float64(-0.12225026290617394),np.float64(-0.004301036238990197),np.float64(1.1341788126727708),no,no,no,10,0,
pickle,diag observed sts ts_gsr W60,trend_a_placebo_line,did,notes/review_results/inference_rows_diag.pkl,,14,-0.08903770650319988,np.float64(-0.08903770650319988),ok,0.0020751953125,0.0020751953125,1e-09,np.float64(-0.1347369365853987),np.float64(-0.04609972631978605),-0.13871126240866666,-0.04016174611774337,np.float64(-0.13907908727856283),np.float64(-0.03899632572783692),np.float64(1.1118300767319633),no,no,no,13,0,
pickle,diag observed sts ts_gsr W60,trend_b_shared_slope,did,notes/review_results/inference_rows_diag.pkl,,14,-0.09952825827956976,np.float64(-0.09952825827956976),ok,0.000732421875,0.000732421875,1e-09,np.float64(-0.14242741208943493),np.float64(-0.059881692292392895),-0.14607288654632722,-0.05312493435418303,np.float64(-0.146471515959652),np.float64(-0.052585000599487536),np.float64(1.126017828915642),no,no,no,13,0,
pickle,diag predicted sts ts_gsr W60,primary,did,notes/review_results/inference_rows_diag.pkl,draft_v2.md:128;draft_v2.md:78,14,-0.09239494050560626,np.float64(-0.09239494050560626),ok,0.003662109375,0.003662109375,1e-09,np.float64(-0.14440003556858047),np.float64(-0.04142279830963061),-0.15031663941746926,-0.034836911706482045,np.float64(-0.15120475836692254),np.float64(-0.03358512264428999),np.float64(1.1214102338034007),no,no,no,13,0,
pickle,diag predicted sts ts_gsr W60,sensitivity,did,notes/review_results/inference_rows_diag.pkl,,14,-0.084175095925542,np.float64(-0.084175095925542),ok,0.0068359375,0.0068359375,1e-09,np.float64(-0.13580196125637722),np.float64(-0.033671704763406564),-0.1425681547244989,-0.026864047123053472,np.float64(-0.14261947389441568),np.float64(-0.025730717956668314),np.float64(1.1329072458503913),no,no,no,12,0,
pickle,diag predicted sts ts_gsr W60,early,did,notes/review_results/inference_rows_diag.pkl,,14,-0.12076613341416165,np.float64(-0.12076613341416165),ok,0.0006103515625,0.0006103515625,1e-09,np.float64(-0.1697673975966792),np.float64(-0.07255085125804726),-0.17564484493511398,-0.06645028905742048,np.float64(-0.17554631895598738),np.float64(-0.06598594787233593),np.float64(1.1232095768691357),no,no,no,13,0,
pickle,diag predicted sts ts_gsr W60,late,did,notes/review_results/inference_rows_diag.pkl,,14,-0.06969798617876177,np.float64(-0.06969798617876177),ok,0.047607421875,0.047607421875,1e-09,np.float64(-0.1313354924932122),np.float64(-0.010205748177811077),-0.1398786918673096,-0.0006263905565457403,np.float64(-0.13995568921979437),np.float64(0.000559716862270826),np.float64(1.1496127734586372),no,no,yes,11,0,
pickle,diag predicted sts ts_gsr W60,trend_a_placebo_line,did,notes/review_results/inference_rows_diag.pkl,,14,-0.09966463561836203,np.float64(-0.09966463561836203),ok,0.00244140625,0.00244140625,1e-09,np.float64(-0.1508466973028118),np.float64(-0.049811720940497),-0.1569659585639249,-0.04281806540659165,np.float64(-0.15733527620346682),np.float64(-0.04199399503325724),np.float64(1.1297859144143814),no,no,no,13,0,
pickle,diag predicted sts ts_gsr W60,trend_b_shared_slope,did,notes/review_results/inference_rows_diag.pkl,,14,-0.11295461345725624,np.float64(-0.11295461345725624),ok,0.0008544921875,0.0008544921875,1e-09,np.float64(-0.15994411150258014),np.float64(-0.06829826804855113),-0.16550130161444204,-0.06045728160021747,np.float64(-0.16609012788966016),np.float64(-0.059819099024852315),np.float64(1.1461951361374758),no,no,no,13,0,
pickle,diag residual sts ts_gsr W60,primary,did,notes/review_results/inference_rows_diag.pkl,S3_Text.md:199;draft_v2.md:116;draft_v2.md:120;draft_v2.md:128,14,0.011528731183782628,np.float64(0.011528731183782628),ok,0.042236328125,0.042236328125,1e-09,np.float64(0.002130053004450245),np.float64(0.02107437767521921),0.0004633350369665207,0.022647296184055803,np.float64(0.0004789279325138965),np.float64(0.02257853443505136),np.float64(1.1710082852052819),no,no,no,4,0,
pickle,diag residual sts ts_gsr W60,sensitivity,did,notes/review_results/inference_rows_diag.pkl,,14,0.010831273404002107,np.float64(0.010831273404002107),ok,0.049072265625,0.049072265625,1e-09,np.float64(0.0013395965150023307),np.float64(0.020042400270865658),4.9195693454644136e-05,0.021567798492204446,np.float64(0.00010008726110340149),np.float64(0.021562459546900812),np.float64(1.1505549157036803),no,no,no,4,0,
pickle,diag residual sts ts_gsr W60,early,did,notes/review_results/inference_rows_diag.pkl,S3_Text.md:199,14,0.017911724405786113,np.float64(0.017911724405786113),ok,0.001220703125,0.001220703125,1e-09,np.float64(0.009884077470980489),np.float64(0.025966296596245445),0.008607537017859296,0.027247649701940366,np.float64(0.008642716353599637),np.float64(0.02718073245797259),np.float64(1.1590510326275618),no,no,no,2,0,
pickle,diag residual sts ts_gsr W60,late,did,notes/review_results/inference_rows_diag.pkl,,14,0.006422336606179842,np.float64(0.006422336606179842),ok,0.3243408203125,0.3243408203125,1e-09,np.float64(-0.0058166430142333955),np.float64(0.018312484114047983),-0.0072457415458726995,0.020145522344058024,np.float64(-0.007209632956155177),np.float64(0.020054306168514863),np.float64(1.135194975943653),yes,yes,yes,5,0,
pickle,diag residual sts ts_gsr W60,trend_a_placebo_line,did,notes/review_results/inference_rows_diag.pkl,,14,0.010626929115161903,np.float64(0.010626929115161903),ok,0.0538330078125,0.0538330078125,1e-09,np.float64(0.001451518571796878),np.float64(0.02001637804233245),-0.00011498173002671992,0.021464276841366994,np.float64(-0.00013519358191010043),np.float64(0.021389051812233904),np.float64(1.1623712318233443),no,yes,yes,5,0,
pickle,diag residual sts ts_gsr W60,trend_b_shared_slope,did,notes/review_results/inference_rows_diag.pkl,,14,0.013426355177686458,np.float64(0.013426355177686458),ok,0.0089111328125,0.0089111328125,1e-09,np.float64(0.005303660008598983),np.float64(0.021772597910895315),0.00396722566449881,0.02293085211218368,np.float64(0.004026555044423374),np.float64(0.022826155310949545),np.float64(1.1514784110662473),no,no,no,3,0,
pickle,diag observed sts ts_gsr W30,primary,did,notes/review_results/inference_rows_diag.pkl,S1_Text.md:17;supplementary.md:17,14,-0.0686257192542651,np.float64(-0.0686257192542651),ok,0.004150390625,0.004150390625,1e-09,np.float64(-0.108359875668431),np.float64(-0.029308000958747422),-0.11424063572211945,-0.02421589083996753,np.float64(-0.11467472393897496),np.float64(-0.022576714569555227),np.float64(1.1388059449920194),no,no,no,13,0,
pickle,diag observed sts ts_gsr W30,sensitivity,did,notes/review_results/inference_rows_diag.pkl,supplementary.md:17,14,-0.06584647091486401,np.float64(-0.06584647091486401),ok,0.0067138671875,0.0067138671875,1e-09,np.float64(-0.10715435493291488),np.float64(-0.026121393728674145),-0.11153476740306659,-0.02120297726115685,np.float64(-0.11207383133725249),np.float64(-0.019619110492475535),np.float64(1.114753660726178),no,no,no,12,0,
pickle,diag observed sts ts_gsr W30,early,did,notes/review_results/inference_rows_diag.pkl,,14,-0.08393765839266323,np.float64(-0.08393765839266323),ok,0.001220703125,0.001220703125,1e-09,np.float64(-0.12669265421516365),np.float64(-0.04511303182468205),-0.13026006979258573,-0.037948996919974005,np.float64(-0.1301388532807916),np.float64(-0.03773646350453486),np.float64(1.1315457238912425),no,no,no,13,0,
pickle,diag observed sts ts_gsr W30,late,did,notes/review_results/inference_rows_diag.pkl,,14,-0.05637616794354664,np.float64(-0.05637616794354664),ok,0.0321044921875,0.0321044921875,1e-09,np.float64(-0.10243067835943233),np.float64(-0.01175140689139528),-0.10810419484589759,-0.005310320531254796,np.float64(-0.10861047015241157),np.float64(-0.004141865734681713),np.float64(1.1335983698421743),no,no,no,11,0,
pickle,diag observed sts ts_gsr W30,trend_a_placebo_line,did,notes/review_results/inference_rows_diag.pkl,,14,-0.07662815337686536,np.float64(-0.07662815337686536),ok,0.0020751953125,0.0020751953125,1e-09,np.float64(-0.11467949143711823),np.float64(-0.03862222544239692),-0.11939277901030348,-0.03429860818725557,np.float64(-0.12013323757360123),np.float64(-0.03312306918012949),np.float64(1.1188171137909928),no,no,no,13,0,
pickle,diag observed sts ts_gsr W30,trend_b_shared_slope,did,notes/review_results/inference_rows_diag.pkl,,14,-0.08492369298090677,np.float64(-0.08492369298090677),ok,0.0009765625,0.0009765625,1e-09,np.float64(-0.122533181276809),np.float64(-0.04947272970177571),-0.12555556280258795,-0.043894744475089655,np.float64(-0.1263753927372001),np.float64(-0.04347199322461342),np.float64(1.117715762318173),no,no,no,13,0,
pickle,diag predicted sts ts_gsr W30,primary,did,notes/review_results/inference_rows_diag.pkl,draft_v2.md:129,14,-0.08687228361203884,np.float64(-0.08687228361203884),ok,0.004638671875,0.004638671875,1e-09,np.float64(-0.13679927552626517),np.float64(-0.03732665352988062),-0.1430106708743862,-0.031668077602459314,np.float64(-0.14357365730660407),np.float64(-0.030170909917473628),np.float64(1.1193290277999686),no,no,no,12,0,
pickle,diag predicted sts ts_gsr W30,sensitivity,did,notes/review_results/inference_rows_diag.pkl,,14,-0.08463969880357336,np.float64(-0.08463969880357336),ok,0.0062255859375,0.0062255859375,1e-09,np.float64(-0.13485524001569138),np.float64(-0.0351456241685542),-0.14089569674111535,-0.02874696513259916,np.float64(-0.14151538478472603),np.float64(-0.027764012822420685),np.float64(1.1247534217807955),no,no,no,12,0,
pickle,diag predicted sts ts_gsr W30,early,did,notes/review_results/inference_rows_diag.pkl,,14,-0.11020244871126776,np.float64(-0.11020244871126776),ok,0.000732421875,0.000732421875,1e-09,np.float64(-0.15858449405190922),np.float64(-0.06382835169929083),-0.16366263092007297,-0.057125642304148114,np.float64(-0.16373120179823458),np.float64(-0.05667369562430095),np.float64(1.1243280485128457),no,no,no,13,0,
pickle,diag predicted sts ts_gsr W30,late,did,notes/review_results/inference_rows_diag.pkl,,14,-0.06820815153265565,np.float64(-0.06820815153265565),ok,0.0423583984375,0.0423583984375,1e-09,np.float64(-0.12617504859174591),np.float64(-0.010656187576562929),-0.13428630261612437,-0.0027273283590220337,np.float64(-0.13477033975982394),np.float64(-0.0016459633054873718),np.float64(1.1388527648295559),no,no,no,11,0,
pickle,diag predicted sts ts_gsr W30,trend_a_placebo_line,did,notes/review_results/inference_rows_diag.pkl,,14,-0.0938586303399079,np.float64(-0.0938586303399079),ok,0.0025634765625,0.0025634765625,1e-09,np.float64(-0.14169374177801133),np.float64(-0.04660649656088181),-0.1469772780053133,-0.040755634348384036,np.float64(-0.14794992619682987),np.float64(-0.03976733448298594),np.float64(1.1170966559644735),no,no,no,13,0,
pickle,diag predicted sts ts_gsr W30,trend_b_shared_slope,did,notes/review_results/inference_rows_diag.pkl,,14,-0.10577217138767271,np.float64(-0.10577217138767271),ok,0.000732421875,0.000732421875,1e-09,np.float64(-0.1503008346127968),np.float64(-0.06297639276080051),-0.15512188640340835,-0.05628253449436992,np.float64(-0.15608471232237503),np.float64(-0.055459630452970386),np.float64(1.1318635402967523),no,no,no,13,0,
pickle,diag residual sts ts_gsr W30,primary,did,notes/review_results/inference_rows_diag.pkl,draft_v2.md:129,14,0.018246564357773633,np.float64(0.018246564357773633),ok,0.013671875,0.013671875,1e-09,np.float64(0.0065665938693950975),np.float64(0.029934493516228036),0.004546950910754945,0.031893771234129425,np.float64(0.004685267967663461),np.float64(0.031807860747883804),np.float64(1.1702729272496173),no,no,no,2,0,
pickle,diag residual sts ts_gsr W30,sensitivity,did,notes/review_results/inference_rows_diag.pkl,,14,0.018793227888709216,np.float64(0.018793227888709216),ok,0.0115966796875,0.0115966796875,1e-09,np.float64(0.007113039172912662),np.float64(0.030461425441761884),0.005124007414496229,0.032347078945099916,np.float64(0.005313757497707669),np.float64(0.032272698279710764),np.float64(1.165950880593575),no,no,no,2,0,
